   NUMBER,NAME,LAT,LON,TIME,WIND,PR,STAT,YEAR,TIMESTAMP 
766,DOG,19.8,-64.3,09/02/12Z,115,0,HURRICANE-4,1950,9/2/1950 12:00
766,DOG,20.3,-64.7,09/02/18Z,115,0,HURRICANE-4,1950,9/2/1950 18:00
766,DOG,20.7,-65,09/03/00Z,120,0,HURRICANE-4,1950,9/3/1950 0:00
766,DOG,21,-65.2,09/03/06Z,125,0,HURRICANE-4,1950,9/3/1950 6:00
766,DOG,21.3,-65.5,09/03/12Z,125,0,HURRICANE-4,1950,9/3/1950 12:00
766,DOG,21.6,-65.8,09/03/18Z,125,0,HURRICANE-4,1950,9/3/1950 18:00
766,DOG,21.9,-66.1,09/04/00Z,130,0,HURRICANE-4,1950,9/4/1950 0:00
766,DOG,22.2,-66.4,09/04/06Z,130,0,HURRICANE-4,1950,9/4/1950 6:00
766,DOG,22.6,-66.8,09/04/12Z,135,0,HURRICANE-4,1950,9/4/1950 12:00
766,DOG,22.9,-67.2,09/04/18Z,135,0,HURRICANE-4,1950,9/4/1950 18:00
766,DOG,23.4,-67.7,09/05/00Z,140,0,HURRICANE-5,1950,9/5/1950 0:00
766,DOG,24.1,-68.1,09/05/06Z,140,0,HURRICANE-5,1950,9/5/1950 6:00
766,DOG,24.8,-68.4,09/05/12Z,145,0,HURRICANE-5,1950,9/5/1950 12:00
766,DOG,25.5,-68.5,09/05/18Z,145,0,HURRICANE-5,1950,9/5/1950 18:00
766,DOG,26.2,-68.5,09/06/00Z,155,0,HURRICANE-5,1950,9/6/1950 0:00
766,DOG,26.7,-68.4,09/06/06Z,160,0,HURRICANE-5,1950,9/6/1950 6:00
766,DOG,27.2,-68.3,09/06/12Z,160,0,HURRICANE-5,1950,9/6/1950 12:00
766,DOG,27.9,-68.1,09/06/18Z,160,0,HURRICANE-5,1950,9/6/1950 18:00
766,DOG,28.6,-67.9,09/07/00Z,150,0,HURRICANE-5,1950,9/7/1950 0:00
766,DOG,29.3,-67.7,09/07/06Z,140,0,HURRICANE-5,1950,9/7/1950 6:00
766,DOG,30,-67.5,09/07/12Z,130,0,HURRICANE-4,1950,9/7/1950 12:00
766,DOG,30.4,-67.4,09/07/18Z,125,0,HURRICANE-4,1950,9/7/1950 18:00
766,DOG,30.7,-67.3,09/08/00Z,115,0,HURRICANE-4,1950,9/8/1950 0:00
766,DOG,30.9,-67.4,09/08/06Z,105,0,HURRICANE-3,1950,9/8/1950 6:00
766,DOG,31.2,-67.7,09/08/12Z,95,0,HURRICANE-2,1950,9/8/1950 12:00
766,DOG,31.1,-68.2,09/08/18Z,90,0,HURRICANE-2,1950,9/8/1950 18:00
766,DOG,31,-68.6,09/09/00Z,85,0,HURRICANE-2,1950,9/9/1950 0:00
766,DOG,30.9,-69,09/09/06Z,85,0,HURRICANE-2,1950,9/9/1950 6:00
766,DOG,30.7,-69.5,09/09/12Z,80,0,HURRICANE-1,1950,9/9/1950 12:00
766,DOG,30.6,-69.9,09/09/18Z,80,0,HURRICANE-1,1950,9/9/1950 18:00
766,DOG,30.5,-70.2,09/10/00Z,80,0,HURRICANE-1,1950,9/10/1950 0:00
766,DOG,30.5,-70.6,09/10/06Z,80,0,HURRICANE-1,1950,9/10/1950 6:00
766,DOG,31,-71,09/10/12Z,85,0,HURRICANE-2,1950,9/10/1950 12:00
766,DOG,32.3,-71.7,09/10/18Z,85,0,HURRICANE-2,1950,9/10/1950 18:00
766,DOG,33.7,-72.1,09/11/00Z,85,0,HURRICANE-2,1950,9/11/1950 0:00
766,DOG,35.1,-72.3,09/11/06Z,85,0,HURRICANE-2,1950,9/11/1950 6:00
766,DOG,36.5,-72.1,09/11/12Z,80,0,HURRICANE-1,1950,9/11/1950 12:00
766,DOG,37.9,-71.7,09/11/18Z,75,0,HURRICANE-1,1950,9/11/1950 18:00
766,DOG,39.3,-70.6,09/12/00Z,65,0,HURRICANE-1,1950,9/12/1950 0:00
766,DOG,40.5,-68.8,09/12/06Z,65,0,EXTRATROPICAL STORM-1,1950,9/12/1950 6:00
766,DOG,41.3,-66.9,09/12/12Z,60,0,EXTRATROPICAL STORM,1950,9/12/1950 12:00
766,DOG,41.9,-65.1,09/12/18Z,60,0,EXTRATROPICAL STORM,1950,9/12/1950 18:00
766,DOG,42.2,-63.4,09/13/00Z,60,0,EXTRATROPICAL STORM,1950,9/13/1950 0:00
766,DOG,42.4,-61.8,09/13/06Z,55,0,EXTRATROPICAL STORM,1950,9/13/1950 6:00
766,DOG,42.6,-60.3,09/13/12Z,55,0,EXTRATROPICAL STORM,1950,9/13/1950 12:00
766,DOG,42.8,-58.3,09/13/18Z,50,0,EXTRATROPICAL STORM,1950,9/13/1950 18:00
766,DOG,42.9,-55.9,09/14/00Z,50,0,EXTRATROPICAL STORM,1950,9/14/1950 0:00
766,DOG,43,-53.2,09/14/06Z,50,0,EXTRATROPICAL STORM,1950,9/14/1950 6:00
766,DOG,43.1,-50,09/14/12Z,50,0,EXTRATROPICAL STORM,1950,9/14/1950 12:00
766,DOG,43.2,-46.2,09/14/18Z,50,0,EXTRATROPICAL STORM,1950,9/14/1950 18:00
766,DOG,43.4,-42.1,09/15/00Z,50,0,EXTRATROPICAL STORM,1950,9/15/1950 0:00
766,DOG,44,-37.9,09/15/06Z,50,0,EXTRATROPICAL STORM,1950,9/15/1950 6:00
766,DOG,45.3,-33.6,09/15/12Z,50,0,EXTRATROPICAL STORM,1950,9/15/1950 12:00
766,DOG,47.1,-28.5,09/15/18Z,50,0,EXTRATROPICAL STORM,1950,9/15/1950 18:00
766,DOG,49,-23.2,09/16/00Z,50,0,EXTRATROPICAL STORM,1950,9/16/1950 0:00
766,DOG,50.9,-18.6,09/16/06Z,50,0,EXTRATROPICAL STORM,1950,9/16/1950 6:00
766,DOG,52.8,-14.7,09/16/12Z,50,0,EXTRATROPICAL STORM,1950,9/16/1950 12:00
766,DOG,54.3,-11.6,09/16/18Z,50,0,EXTRATROPICAL STORM,1950,9/16/1950 18:00
766,DOG,55.2,-9.1,09/17/00Z,50,0,EXTRATROPICAL STORM,1950,9/17/1950 0:00
766,DOG,0,0,09/17/06Z,0,0,,1950,9/17/1950 6:00
766,DOG,0,0,09/17/12Z,0,0,,1950,9/17/1950 12:00
766,DOG,0,0,09/17/18Z,0,0,,1950,9/17/1950 18:00
767,EASY,0,0,09/01/00Z,0,0,,1950,9/1/1950 0:00
767,EASY,19.1,-84.1,09/01/06Z,40,0,TROPICAL STORM,1950,9/1/1950 6:00
767,EASY,20.2,-83.5,09/01/12Z,45,0,TROPICAL STORM,1950,9/1/1950 12:00
767,EASY,20.4,-83.4,09/01/18Z,50,0,TROPICAL STORM,1950,9/1/1950 18:00
767,EASY,20.6,-83.2,09/02/00Z,55,0,TROPICAL STORM,1950,9/2/1950 0:00
767,EASY,20.8,-83,09/02/06Z,60,0,TROPICAL STORM,1950,9/2/1950 6:00
767,EASY,21,-82.8,09/02/12Z,65,0,HURRICANE-1,1950,9/2/1950 12:00
767,EASY,21.4,-82.5,09/02/18Z,65,0,HURRICANE-1,1950,9/2/1950 18:00
767,EASY,22,-82.2,09/03/00Z,70,0,HURRICANE-1,1950,9/3/1950 0:00
767,EASY,22.8,-82,09/03/06Z,70,0,HURRICANE-1,1950,9/3/1950 6:00
767,EASY,23.7,-82,09/03/12Z,70,0,HURRICANE-1,1950,9/3/1950 12:00
767,EASY,24.9,-82.4,09/03/18Z,75,0,HURRICANE-1,1950,9/3/1950 18:00
767,EASY,26,-82.8,09/04/00Z,90,0,HURRICANE-2,1950,9/4/1950 0:00
767,EASY,26.9,-83.2,09/04/06Z,105,0,HURRICANE-3,1950,9/4/1950 6:00
767,EASY,27.4,-83.2,09/04/12Z,110,0,HURRICANE-3,1950,9/4/1950 12:00
767,EASY,28,-83.8,09/04/18Z,110,0,HURRICANE-3,1950,9/4/1950 18:00
767,EASY,27.9,-83.1,09/05/00Z,110,0,HURRICANE-3,1950,9/5/1950 0:00
767,EASY,28.3,-82.9,09/05/06Z,105,958,HURRICANE-3,1950,9/5/1950 6:00
767,EASY,28.7,-82.6,09/05/12Z,105,0,HURRICANE-3,1950,9/5/1950 12:00
767,EASY,29,-83,09/05/18Z,100,0,HURRICANE-3,1950,9/5/1950 18:00
767,EASY,28.3,-82.6,09/06/00Z,85,0,HURRICANE-2,1950,9/6/1950 0:00
767,EASY,28.2,-82.2,09/06/06Z,65,0,HURRICANE-1,1950,9/6/1950 6:00
767,EASY,28.3,-81.8,09/06/12Z,60,0,TROPICAL STORM,1950,9/6/1950 12:00
767,EASY,28.6,-81.5,09/06/18Z,50,0,TROPICAL STORM,1950,9/6/1950 18:00
767,EASY,29.3,-81.2,09/07/00Z,45,0,TROPICAL STORM,1950,9/7/1950 0:00
767,EASY,30,-81.7,09/07/06Z,40,0,TROPICAL STORM,1950,9/7/1950 6:00
767,EASY,31.2,-83,09/07/12Z,35,0,TROPICAL STORM,1950,9/7/1950 12:00
767,EASY,32.4,-84.5,09/07/18Z,30,0,TROPICAL DEPRESSION,1950,9/7/1950 18:00
767,EASY,33.4,-85.9,09/08/00Z,30,0,TROPICAL DEPRESSION,1950,9/8/1950 0:00
767,EASY,34.1,-87,09/08/06Z,25,0,TROPICAL DEPRESSION,1950,9/8/1950 6:00
767,EASY,34.6,-87.7,09/08/12Z,25,0,TROPICAL DEPRESSION,1950,9/8/1950 12:00
767,EASY,34.8,-88.1,09/08/18Z,25,0,TROPICAL DEPRESSION,1950,9/8/1950 18:00
767,EASY,35,-88.6,09/09/00Z,25,0,TROPICAL DEPRESSION,1950,9/9/1950 0:00
767,EASY,35.3,-89.2,09/09/06Z,25,0,TROPICAL DEPRESSION,1950,9/9/1950 6:00
767,EASY,35.6,-89.7,09/09/12Z,25,0,TROPICAL DEPRESSION,1950,9/9/1950 12:00
767,EASY,35.9,-90.2,09/09/18Z,25,0,TROPICAL DEPRESSION,1950,9/9/1950 18:00
768,FOX,0,0,09/08/00Z,0,0,,1950,9/8/1950 0:00
768,FOX,15.6,-40.1,09/08/06Z,40,0,TROPICAL STORM,1950,9/8/1950 6:00
768,FOX,15.7,-41.1,09/08/12Z,40,0,TROPICAL STORM,1950,9/8/1950 12:00
768,FOX,15.7,-42.3,09/08/18Z,40,0,TROPICAL STORM,1950,9/8/1950 18:00
768,FOX,15.8,-43.4,09/09/00Z,45,0,TROPICAL STORM,1950,9/9/1950 0:00
768,FOX,15.9,-44.5,09/09/06Z,45,0,TROPICAL STORM,1950,9/9/1950 6:00
768,FOX,16.1,-45.5,09/09/12Z,50,0,TROPICAL STORM,1950,9/9/1950 12:00
768,FOX,16.6,-46.9,09/09/18Z,50,0,TROPICAL STORM,1950,9/9/1950 18:00
768,FOX,17.3,-48.3,09/10/00Z,55,0,TROPICAL STORM,1950,9/10/1950 0:00
768,FOX,18.1,-49.4,09/10/06Z,60,0,TROPICAL STORM,1950,9/10/1950 6:00
768,FOX,18.9,-50.2,09/10/12Z,65,0,HURRICANE-1,1950,9/10/1950 12:00
768,FOX,19.5,-50.8,09/10/18Z,70,0,HURRICANE-1,1950,9/10/1950 18:00
768,FOX,19.9,-51.3,09/11/00Z,75,0,HURRICANE-1,1950,9/11/1950 0:00
768,FOX,20.2,-51.8,09/11/06Z,80,0,HURRICANE-1,1950,9/11/1950 6:00
768,FOX,20.5,-52.3,09/11/12Z,80,0,HURRICANE-1,1950,9/11/1950 12:00
768,FOX,21,-53,09/11/18Z,85,0,HURRICANE-2,1950,9/11/1950 18:00
768,FOX,21.4,-53.7,09/12/00Z,85,0,HURRICANE-2,1950,9/12/1950 0:00
768,FOX,21.8,-54.3,09/12/06Z,85,0,HURRICANE-2,1950,9/12/1950 6:00
768,FOX,22,-54.7,09/12/12Z,90,0,HURRICANE-2,1950,9/12/1950 12:00
768,FOX,22.2,-55.1,09/12/18Z,90,0,HURRICANE-2,1950,9/12/1950 18:00
768,FOX,22.4,-55.4,09/13/00Z,90,0,HURRICANE-2,1950,9/13/1950 0:00
768,FOX,22.5,-55.7,09/13/06Z,95,0,HURRICANE-2,1950,9/13/1950 6:00
768,FOX,22.7,-56.2,09/13/12Z,95,0,HURRICANE-2,1950,9/13/1950 12:00
768,FOX,22.8,-56.9,09/13/18Z,100,0,HURRICANE-3,1950,9/13/1950 18:00
768,FOX,23.1,-57.6,09/14/00Z,105,0,HURRICANE-3,1950,9/14/1950 0:00
768,FOX,23.5,-58.3,09/14/06Z,110,0,HURRICANE-3,1950,9/14/1950 6:00
768,FOX,24,-59,09/14/12Z,115,0,HURRICANE-4,1950,9/14/1950 12:00
768,FOX,24.6,-59.4,09/14/18Z,120,0,HURRICANE-4,1950,9/14/1950 18:00
768,FOX,25.5,-59.7,09/15/00Z,120,0,HURRICANE-4,1950,9/15/1950 0:00
768,FOX,26.6,-59.8,09/15/06Z,120,0,HURRICANE-4,1950,9/15/1950 6:00
768,FOX,28.3,-59.7,09/15/12Z,120,0,HURRICANE-4,1950,9/15/1950 12:00
768,FOX,30.6,-59.1,09/15/18Z,115,0,HURRICANE-4,1950,9/15/1950 18:00
768,FOX,33,-57.7,09/16/00Z,110,0,HURRICANE-3,1950,9/16/1950 0:00
768,FOX,35,-55.9,09/16/06Z,105,0,HURRICANE-3,1950,9/16/1950 6:00
768,FOX,36.8,-53.7,09/16/12Z,100,0,HURRICANE-3,1950,9/16/1950 12:00
768,FOX,38.2,-51.2,09/16/18Z,90,0,HURRICANE-2,1950,9/16/1950 18:00
768,FOX,39.3,-48.5,09/17/00Z,85,0,EXTRATROPICAL STORM-2,1950,9/17/1950 0:00
768,FOX,41.9,-42.8,09/17/06Z,65,0,EXTRATROPICAL STORM-1,1950,9/17/1950 6:00
768,FOX,0,0,09/17/12Z,0,0,,1950,9/17/1950 12:00
768,FOX,0,0,09/17/18Z,0,0,,1950,9/17/1950 18:00
769,GEORGE,0,0,09/27/00Z,0,0,,1950,9/27/1950 0:00
769,GEORGE,24.4,-52.7,09/27/06Z,35,0,TROPICAL STORM,1950,9/27/1950 6:00
769,GEORGE,25.2,-52.4,09/27/12Z,35,0,TROPICAL STORM,1950,9/27/1950 12:00
769,GEORGE,25.9,-52.3,09/27/18Z,35,0,TROPICAL STORM,1950,9/27/1950 18:00
769,GEORGE,26.6,-52.4,09/28/00Z,35,0,TROPICAL STORM,1950,9/28/1950 0:00
769,GEORGE,27.4,-52.8,09/28/06Z,35,0,TROPICAL STORM,1950,9/28/1950 6:00
769,GEORGE,28.1,-53.4,09/28/12Z,35,0,TROPICAL STORM,1950,9/28/1950 12:00
769,GEORGE,28.7,-54.2,09/28/18Z,35,0,TROPICAL STORM,1950,9/28/1950 18:00
769,GEORGE,29.1,-55.1,09/29/00Z,35,0,TROPICAL STORM,1950,9/29/1950 0:00
769,GEORGE,29.4,-56.1,09/29/06Z,35,0,TROPICAL STORM,1950,9/29/1950 6:00
769,GEORGE,29.7,-57.2,09/29/12Z,35,0,TROPICAL STORM,1950,9/29/1950 12:00
769,GEORGE,30.1,-59,09/29/18Z,35,0,TROPICAL STORM,1950,9/29/1950 18:00
769,GEORGE,30.3,-60.7,09/30/00Z,40,0,TROPICAL STORM,1950,9/30/1950 0:00
769,GEORGE,30.3,-61.5,09/30/06Z,40,0,TROPICAL STORM,1950,9/30/1950 6:00
769,GEORGE,30.3,-62.2,09/30/12Z,45,0,TROPICAL STORM,1950,9/30/1950 12:00
769,GEORGE,30.3,-63.2,09/30/18Z,50,0,TROPICAL STORM,1950,9/30/1950 18:00
769,GEORGE,30.3,-63.8,10/01/00Z,65,0,HURRICANE-1,1950,10/1/1950 0:00
769,GEORGE,30.3,-64,10/01/06Z,70,0,HURRICANE-1,1950,10/1/1950 6:00
769,GEORGE,30.3,-64.1,10/01/12Z,75,0,HURRICANE-1,1950,10/1/1950 12:00
769,GEORGE,30.3,-64.3,10/01/18Z,80,0,HURRICANE-1,1950,10/1/1950 18:00
769,GEORGE,30.3,-64.4,10/02/00Z,80,0,HURRICANE-1,1950,10/2/1950 0:00
769,GEORGE,30.3,-64.7,10/02/06Z,80,0,HURRICANE-1,1950,10/2/1950 6:00
769,GEORGE,30.4,-65.1,10/02/12Z,85,0,HURRICANE-2,1950,10/2/1950 12:00
769,GEORGE,30.7,-65.7,10/02/18Z,85,0,HURRICANE-2,1950,10/2/1950 18:00
769,GEORGE,31,-66.3,10/03/00Z,90,0,HURRICANE-2,1950,10/3/1950 0:00
769,GEORGE,31.2,-66.7,10/03/06Z,90,0,HURRICANE-2,1950,10/3/1950 6:00
769,GEORGE,31.4,-67,10/03/12Z,90,0,HURRICANE-2,1950,10/3/1950 12:00
769,GEORGE,33,-68,10/03/18Z,95,0,HURRICANE-2,1950,10/3/1950 18:00
769,GEORGE,34.6,-68.4,10/04/00Z,95,0,HURRICANE-2,1950,10/4/1950 0:00
769,GEORGE,36.3,-67.5,10/04/06Z,95,0,HURRICANE-2,1950,10/4/1950 6:00
769,GEORGE,37.8,-66,10/04/12Z,95,0,HURRICANE-2,1950,10/4/1950 12:00
769,GEORGE,39.9,-63.7,10/04/18Z,95,0,HURRICANE-2,1950,10/4/1950 18:00
769,GEORGE,42.3,-60.5,10/05/00Z,85,0,HURRICANE-2,1950,10/5/1950 0:00
769,GEORGE,44.6,-56.7,10/05/06Z,65,0,EXTRATROPICAL STORM-1,1950,10/5/1950 6:00
769,GEORGE,47,-51.9,10/05/12Z,60,0,EXTRATROPICAL STORM,1950,10/5/1950 12:00
769,GEORGE,49.5,-46,10/05/18Z,60,0,EXTRATROPICAL STORM,1950,10/5/1950 18:00
769,GEORGE,52.1,-39.9,10/06/00Z,55,0,EXTRATROPICAL STORM,1950,10/6/1950 0:00
769,GEORGE,54.8,-34.1,10/06/06Z,55,0,EXTRATROPICAL STORM,1950,10/6/1950 6:00
769,GEORGE,57.5,-28.6,10/06/12Z,50,0,EXTRATROPICAL STORM,1950,10/6/1950 12:00
769,GEORGE,58.7,-26.8,10/06/18Z,50,0,EXTRATROPICAL STORM,1950,10/6/1950 18:00
769,GEORGE,59.3,-24.9,10/07/00Z,50,0,EXTRATROPICAL STORM,1950,10/7/1950 0:00
769,GEORGE,59.9,-22.9,10/07/06Z,45,0,EXTRATROPICAL STORM,1950,10/7/1950 6:00
769,GEORGE,60.5,-21,10/07/12Z,40,0,EXTRATROPICAL STORM,1950,10/7/1950 12:00
769,GEORGE,0,0,10/07/18Z,0,0,,1950,10/7/1950 18:00
771,ITEM,0,0,10/08/00Z,0,0,,1950,10/8/1950 0:00
771,ITEM,20.8,-90.6,10/08/06Z,40,0,TROPICAL STORM,1950,10/8/1950 6:00
771,ITEM,20.8,-91,10/08/12Z,45,0,TROPICAL STORM,1950,10/8/1950 12:00
771,ITEM,20.9,-91.6,10/08/18Z,45,0,TROPICAL STORM,1950,10/8/1950 18:00
771,ITEM,21,-92.2,10/09/00Z,50,0,TROPICAL STORM,1950,10/9/1950 0:00
771,ITEM,21,-92.7,10/09/06Z,55,0,TROPICAL STORM,1950,10/9/1950 6:00
771,ITEM,21,-93.2,10/09/12Z,65,0,HURRICANE-1,1950,10/9/1950 12:00
771,ITEM,20.9,-93.9,10/09/18Z,65,0,HURRICANE-1,1950,10/9/1950 18:00
771,ITEM,20.6,-94.6,10/10/00Z,80,0,HURRICANE-1,1950,10/10/1950 0:00
771,ITEM,20.3,-94.9,10/10/06Z,90,0,HURRICANE-2,1950,10/10/1950 6:00
771,ITEM,19.9,-95.3,10/10/12Z,95,0,HURRICANE-2,1950,10/10/1950 12:00
771,ITEM,18.8,-95.9,10/10/18Z,65,0,HURRICANE-1,1950,10/10/1950 18:00
772,JIG,0,0,10/11/00Z,0,0,,1950,10/11/1950 0:00
772,JIG,0,0,10/11/06Z,0,0,,1950,10/11/1950 6:00
772,JIG,24.3,-47.2,10/11/12Z,40,0,TROPICAL STORM,1950,10/11/1950 12:00
772,JIG,24.2,-48.2,10/11/18Z,40,0,TROPICAL STORM,1950,10/11/1950 18:00
772,JIG,24.2,-49.2,10/12/00Z,45,0,TROPICAL STORM,1950,10/12/1950 0:00
772,JIG,24.2,-50.2,10/12/06Z,45,0,TROPICAL STORM,1950,10/12/1950 6:00
772,JIG,24.2,-51.2,10/12/12Z,50,0,TROPICAL STORM,1950,10/12/1950 12:00
772,JIG,24.4,-52.4,10/12/18Z,55,0,TROPICAL STORM,1950,10/12/1950 18:00
772,JIG,24.7,-53.7,10/13/00Z,55,0,TROPICAL STORM,1950,10/13/1950 0:00
772,JIG,25,-54.6,10/13/06Z,60,0,TROPICAL STORM,1950,10/13/1950 6:00
772,JIG,25.4,-55.5,10/13/12Z,65,0,HURRICANE-1,1950,10/13/1950 12:00
772,JIG,26.1,-56.7,10/13/18Z,70,0,HURRICANE-1,1950,10/13/1950 18:00
772,JIG,26.9,-57.8,10/14/00Z,75,0,HURRICANE-1,1950,10/14/1950 0:00
772,JIG,27.6,-58.6,10/14/06Z,75,0,HURRICANE-1,1950,10/14/1950 6:00
772,JIG,28.4,-59.3,10/14/12Z,80,0,HURRICANE-1,1950,10/14/1950 12:00
772,JIG,29.5,-60,10/14/18Z,80,0,HURRICANE-1,1950,10/14/1950 18:00
772,JIG,30.8,-60.5,10/15/00Z,85,0,HURRICANE-2,1950,10/15/1950 0:00
772,JIG,32,-60.2,10/15/06Z,90,0,HURRICANE-2,1950,10/15/1950 6:00
772,JIG,33.2,-59.2,10/15/12Z,100,0,HURRICANE-3,1950,10/15/1950 12:00
772,JIG,34.2,-58.2,10/15/18Z,105,0,HURRICANE-3,1950,10/15/1950 18:00
772,JIG,35.1,-57.2,10/16/00Z,100,0,HURRICANE-3,1950,10/16/1950 0:00
772,JIG,35.9,-56.2,10/16/06Z,95,0,HURRICANE-2,1950,10/16/1950 6:00
772,JIG,36.8,-55,10/16/12Z,90,0,HURRICANE-2,1950,10/16/1950 12:00
772,JIG,38.8,-51.5,10/16/18Z,90,0,HURRICANE-2,1950,10/16/1950 18:00
772,JIG,40.8,-47.1,10/17/00Z,85,0,HURRICANE-2,1950,10/17/1950 0:00
772,JIG,41.9,-44.5,10/17/06Z,65,0,HURRICANE-1,1950,10/17/1950 6:00
772,JIG,43,-42,10/17/12Z,60,0,EXTRATROPICAL STORM,1950,10/17/1950 12:00
772,JIG,44.1,-39.9,10/17/18Z,60,0,EXTRATROPICAL STORM,1950,10/17/1950 18:00
773,KING,0,0,10/13/00Z,0,0,,1950,10/13/1950 0:00
773,KING,16,-84.2,10/13/06Z,35,0,TROPICAL STORM,1950,10/13/1950 6:00
773,KING,16,-83.9,10/13/12Z,35,0,TROPICAL STORM,1950,10/13/1950 12:00
773,KING,16,-83.4,10/13/18Z,35,0,TROPICAL STORM,1950,10/13/1950 18:00
773,KING,16,-83,10/14/00Z,35,0,TROPICAL STORM,1950,10/14/1950 0:00
773,KING,16,-82.7,10/14/06Z,40,0,TROPICAL STORM,1950,10/14/1950 6:00
773,KING,16.2,-82.4,10/14/12Z,40,0,TROPICAL STORM,1950,10/14/1950 12:00
773,KING,16.5,-81.8,10/14/18Z,45,0,TROPICAL STORM,1950,10/14/1950 18:00
773,KING,16.8,-81.2,10/15/00Z,50,0,TROPICAL STORM,1950,10/15/1950 0:00
773,KING,17,-80.8,10/15/06Z,50,0,TROPICAL STORM,1950,10/15/1950 6:00
773,KING,17.3,-80.4,10/15/12Z,55,0,TROPICAL STORM,1950,10/15/1950 12:00
773,KING,17.7,-80,10/15/18Z,60,0,TROPICAL STORM,1950,10/15/1950 18:00
773,KING,18.2,-79.6,10/16/00Z,65,0,HURRICANE-1,1950,10/16/1950 0:00
773,KING,18.9,-79.1,10/16/06Z,75,0,HURRICANE-1,1950,10/16/1950 6:00
773,KING,19.6,-78.7,10/16/12Z,85,0,HURRICANE-2,1950,10/16/1950 12:00
773,KING,20.2,-78.5,10/16/18Z,95,0,HURRICANE-2,1950,10/16/1950 18:00
773,KING,20.9,-78.5,10/17/00Z,100,0,HURRICANE-3,1950,10/17/1950 0:00
773,KING,21.9,-78.6,10/17/06Z,105,955,HURRICANE-3,1950,10/17/1950 6:00
773,KING,23,-79,10/17/12Z,105,0,HURRICANE-3,1950,10/17/1950 12:00
773,KING,23.8,-79.3,10/17/18Z,100,0,HURRICANE-3,1950,10/17/1950 18:00
773,KING,24.7,-79.7,10/18/00Z,95,0,HURRICANE-2,1950,10/18/1950 0:00
773,KING,25.8,-80.2,10/18/06Z,90,0,HURRICANE-2,1950,10/18/1950 6:00
773,KING,27,-80.8,10/18/12Z,75,0,HURRICANE-1,1950,10/18/1950 12:00
773,KING,28.6,-81.5,10/18/18Z,65,0,HURRICANE-1,1950,10/18/1950 18:00
773,KING,30,-82.4,10/19/00Z,35,0,TROPICAL STORM,1950,10/19/1950 0:00
773,KING,31.1,-83.5,10/19/06Z,25,0,TROPICAL DEPRESSION,1950,10/19/1950 6:00
773,KING,32.1,-84.6,10/19/12Z,25,0,TROPICAL DEPRESSION,1950,10/19/1950 12:00
773,KING,0,0,10/19/18Z,0,0,,1950,10/19/1950 18:00
775,LOVE,27.5,-89.2,10/18/00Z,35,0,TROPICAL STORM,1950,10/18/1950 0:00
775,LOVE,27.5,-90.8,10/18/06Z,65,0,HURRICANE-1,1950,10/18/1950 6:00
775,LOVE,27,-91.9,10/18/12Z,70,0,HURRICANE-1,1950,10/18/1950 12:00
775,LOVE,26.7,-92.1,10/18/18Z,75,0,HURRICANE-1,1950,10/18/1950 18:00
775,LOVE,26.5,-92.2,10/19/00Z,75,0,HURRICANE-1,1950,10/19/1950 0:00
775,LOVE,26.3,-92.3,10/19/06Z,75,0,HURRICANE-1,1950,10/19/1950 6:00
775,LOVE,26.1,-92.2,10/19/12Z,80,0,HURRICANE-1,1950,10/19/1950 12:00
775,LOVE,25.4,-91.1,10/19/18Z,80,0,HURRICANE-1,1950,10/19/1950 18:00
775,LOVE,25.3,-89.4,10/20/00Z,80,0,HURRICANE-1,1950,10/20/1950 0:00
775,LOVE,25.7,-88.2,10/20/06Z,75,0,HURRICANE-1,1950,10/20/1950 6:00
775,LOVE,26.1,-87,10/20/12Z,75,0,HURRICANE-1,1950,10/20/1950 12:00
775,LOVE,26.5,-86.1,10/20/18Z,70,0,HURRICANE-1,1950,10/20/1950 18:00
775,LOVE,27.1,-85.2,10/21/00Z,70,0,HURRICANE-1,1950,10/21/1950 0:00
775,LOVE,28.2,-83.9,10/21/06Z,60,0,TROPICAL STORM,1950,10/21/1950 6:00
775,LOVE,29.8,-83,10/21/12Z,35,0,TROPICAL STORM,1950,10/21/1950 12:00
775,LOVE,30.1,-83.1,10/21/18Z,30,0,TROPICAL DEPRESSION,1950,10/21/1950 18:00
776,ABLE,0,0,05/15/00Z,0,0,,1951,5/15/1951 0:00
776,ABLE,28,-64.6,05/15/06Z,25,0,TROPICAL DEPRESSION,1951,5/15/1951 6:00
776,ABLE,30,-66.5,05/15/12Z,25,0,TROPICAL DEPRESSION,1951,5/15/1951 12:00
776,ABLE,30.8,-67.1,05/15/18Z,25,0,TROPICAL DEPRESSION,1951,5/15/1951 18:00
776,ABLE,31.4,-68.5,05/16/00Z,25,0,TROPICAL DEPRESSION,1951,5/16/1951 0:00
776,ABLE,31.9,-70.8,05/16/06Z,30,0,TROPICAL DEPRESSION,1951,5/16/1951 6:00
776,ABLE,31.8,-73.2,05/16/12Z,30,0,TROPICAL DEPRESSION,1951,5/16/1951 12:00
776,ABLE,31,-75.3,05/16/18Z,35,0,TROPICAL STORM,1951,5/16/1951 18:00
776,ABLE,30.1,-77.1,05/17/00Z,40,0,TROPICAL STORM,1951,5/17/1951 0:00
776,ABLE,29.4,-78.2,05/17/06Z,55,0,TROPICAL STORM,1951,5/17/1951 6:00
776,ABLE,28.7,-78.6,05/17/12Z,65,0,HURRICANE-1,1951,5/17/1951 12:00
